0,0.051075,-0.33828,-0.35688,-0.23762,0.12209,0.082085,-0.37517,-0.1067,0.25879,-0.048545,-0.050155,0.55389,0.39683,-0.61502,0.047289,0.5672,-0.059442,-0.58628,-0.56889,-0.33297,0.1658,0.099731,-0.23441,0.036294,-0.22585,0.096,0.016921,-0.037666,-0.69517,-0.3373,0.42415,0.36248,0.61168,-0.01338,-0.10896,0.57712,0.22658,0.65448,0.22151,0.50943,0.90781,-0.54835,0.1106,0.3395,-0.16824,-0.20691,0.18278,-0.42527,-0.48077,0.31252,-0.18382,-0.40089,0.63823,-0.11813,-0.66983,0.22952,0.44503,0.11278,-0.595,-0.52548,-0.32672,-0.10563,-0.10063,-0.18221,0.16468,-0.37642,0.32528,0.41648,-0.43618,-0.80317,-0.23669,0.39173,0.29067,0.61816,0.15064,-0.20965,0.59743,-0.26314,0.60135,-0.0848,0.39153,0.59223
0.051075,0,0.44504,-0.59419,0.25981,0.28337,0.6794,-0.0056645,0.77861,-0.19349,-0.001187,-0.22387,0.041537,0.23838,0.14589,-0.013434,0.51726,0.38726,0.42246,0.24327,-0.15206,-0.6475,-0.23908,-0.25212,-0.41432,-0.1368,0.34568,-0.73054,0.20396,0.042779,-0.44196,-0.33592,-0.30999,0.024633,0.11051,-0.29959,-0.23512,0.40325,-0.46015,-0.17086,-0.32172,-0.075222,-0.027775,-0.52203,-0.66165,-0.38339,-0.064063,0.70301,-0.34326,0.41709,-0.2988,0.21799,-0.23439,-0.08136,-0.46008,0.018286,-0.12247,0.36374,0.21985,0.27844,0.049305,-0.38659,-0.6577,-0.17916,-0.61076,-0.42544,0.088293,-0.61395,-0.55051,0.27927,-0.12555,-0.32468,-0.36706,-0.071095,-0.17773,-0.13534,-0.28866,-0.48423,-0.26757,-0.29773,-0.52878,-0.36506,-0.14403
-0.33828,0.44504,0,0.12165,0.28813,-0.073223,0.31714,0.13667,0.47172,-0.59109,-0.36728,-0.16809,-0.62623,-0.27909,0.69848,-0.26619,-0.17091,0.20823,0.70754,0.55283,0.26806,-0.30657,-0.0094136,0.1583,-0.049089,0.3021,0.3841,-0.26138,0.38349,0.50806,-0.22043,-0.64374,-0.57493,-0.60261,0.28462,0.012228,-0.57027,-0.20126,-0.60812,0.04603,-0.24703,-0.51688,0.17472,0.028097,-0.3546,-0.36357,-0.20762,0.24928,-0.084944,0.40821,-0.77333,-0.10083,-0.050685,-0.66269,-0.36311,0.56416,-0.39568,-0.21047,0.1343,0.5954,0.40722,0.22943,0.0024737,0.088309,0.0061696,0.017153,0.55992,-0.23525,-0.25423,0.51539,0.26748,-0.39953,-0.63993,-0.51208,-0.6771,-0.19552,0.048143,-0.65984,-0.13072,-0.5475,-0.027402,-0.17471,-0.30279
-0.35688,-0.59419,0.12165,0,0.21039,-0.24649,-0.33993,0.46988,-0.42045,-0.45368,-0.35118,0.53186,-0.36656,-0.23936,0.52302,-0.44776,-0.78898,-0.62326,0.2265,0.38306,0.097692,0.36881,-0.083707,0.060344,0.043059,0.24082,-0.30174,0.79476,-0.19904,0.52452,0.38092,-0.25223,-0.11285,-0.57955,0.045341,0.57569,-0.091551,-0.39613,0.11693,0.4182,0.34211,-0.32115,0.1143,0.52411,0.58426,0.093187,-0.17333,-0.4711,0.55482,0.0086496,-0.36324,-0.4534,0.66238,-0.17512,0.49813,0.61653,-0.41745,-0.55281,-0.52612,0.2767,0.58537,0.32325,0.64161,-0.11487,0.44087,0.078715,0.21017,0.43699,0.56105,-0.037144,0.44474,-0.27646,-0.22561,-0.35291,-0.40955,0.085825,0.41596,-0.0052839,0.28982,0.17752,0.51701,0.17135,0.13412
-0.23762,0.25981,0.28813,0.21039,0,0.70959,0.24463,0.55713,0.55034,-0.62268,-0.40776,0.26152,-0.17604,0.028369,0.47389,-0.69248,-0.14451,-0.4314,0.6988,0.63022,-0.54269,-0.40432,-0.73598,-0.66627,-0.6429,-0.043732,0.019196,0.0052496,-0.024361,0.6704,0.45212,-0.74161,-0.64157,-0.46194,0.10306,0.23979,-0.11653,0.60264,-0.24221,0.32316,0.071986,-0.27975,0.36275,-0.076523,-0.29181,0.31522,0.32041,0.37394,0.44786,0.68601,-0.55624,-0.43452,0.36443,-0.23071,0.19146,0.55056,-0.69097,0.27743,-0.39125,0.67529,0.69199,-0.47994,-0.015279,-0.65512,-0.57896,-0.47879,0.0039013,-0.31253,-0.043101,0.23893,0.41138,-0.32411,-0.77813,-0.63876,-0.57905,0.24847,0.035532,-0.22886,0.1564,0.060538,-0.050805,-0.0073143,0.19689
0.12209,0.28337,-0.073223,-0.24649,0.70959,0,0.24522,0.19097,0.50952,-0.065092,-0.17731,0.029747,0.32395,0.29367,-0.13006,-0.35168,0.43527,-0.12107,0.26675,0.21213,-0.65009,-0.3595,-0.72447,-0.65458,-0.53108,-0.077627,0.066754,-0.17723,0.018871,0.28349,0.38465,-0.22081,-0.36227,0.14908,-0.081852,-0.091927,0.098367,0.70062,0.056514,0.17559,0.12309,0.10418,0.086833,-0.31195,-0.36556,0.19922,0.3844,0.32347,0.02068,0.2691,-0.14825,-0.26168,0.011972,0.12571,0.13316,-0.064096,-0.36281,0.68208,-0.1026,0.16563,0.16359,-0.69546,-0.25727,-0.67292,-0.66526,-0.49903,-0.18812,-0.21742,-0.10679,-0.0029,0.0094432,-0.027491,-0.30696,-0.3176,0.017309,0.26744,-0.35611,-0.014544,0.031173,0.22572,-0.19501,0.11241,0.25178
0.082085,0.6794,0.31714,-0.33993,0.24463,0.24522,0,0.43164,0.43035,-0.13652,0.29951,0.35051,0.34542,0.57923,0.049674,-0.029027,0.4861,0.089708,0.34308,0.38632,0.067307,-0.67206,-0.35908,-0.12444,-0.52213,-0.4884,0.28013,-0.34944,-0.39204,0.25175,-0.31112,-0.18298,-0.16425,0.062523,0.11214,-0.1767,-0.091242,0.4021,-0.28893,-0.17185,-0.12377,0.069808,-0.39084,-0.51228,-0.50678,-0.58341,-0.50665,0.68699,-0.10667,0.081309,-0.25615,0.35367,0.20016,0.26629,-0.12376,-0.035406,-0.15384,0.11708,-0.14735,-0.0083009,0.22689,-0.18964,-0.66733,-0.16404,-0.51435,-0.57394,-0.19386,-0.66146,-0.36826,-0.29772,-0.14511,-0.46168,-0.20814,0.048881,-0.14618,-0.18936,-0.15101,-0.38666,0.06089,-0.0229,-0.75739,-0.45137,-0.0082811
-0.37517,-0.0056645,0.13667,0.46988,0.55713,0.19097,0.43164,0,-0.062588,-0.28948,0.16635,0.81957,0.10495,0.38996,0.33391,-0.26888,-0.28742,-0.63103,0.39732,0.50251,-0.016704,-0.39452,-0.55084,-0.25355,-0.56916,-0.47494,-0.037114,0.35364,-0.70163,0.76261,0.21044,-0.35567,-0.041854,-0.33791,0.2316,0.222,0.072151,0.30752,-0.20124,0.10143,0.0030686,-0.19843,0.13805,0.12475,-0.050554,0.043549,-0.15867,0.21384,0.74547,0.27696,-0.23392,0.027846,0.85631,0.14274,0.56472,0.52163,-0.30946,-0.2429,-0.75265,0.26564,0.63991,-0.1091,-0.05686,-0.33042,-0.23676,-0.5574,-0.2735,-0.32998,0.022571,-0.2605,0.55534,-0.27123,-0.30493,-0.057047,-0.40486,0.16125,0.21838,-0.20392,0.30725,0.15089,-0.31458,-0.2674,0.16137
-0.1067,0.77861,0.47172,-0.42045,0.55034,0.50952,0.43035,-0.062588,0,-0.39388,-0.31498,-0.36306,-0.20143,-0.081481,0.33495,-0.24204,0.32567,0.37913,0.66487,0.42434,-0.37933,-0.45974,-0.40768,-0.42663,-0.45852,0.1369,0.26851,-0.68369,0.49136,0.19235,-0.087916,-0.58558,-0.66051,-0.20547,0.0063354,-0.24157,-0.40106,0.45813,-0.5068,0.10321,-0.26597,-0.2814,0.1179,-0.57917,-0.67714,-0.13914,0.23696,0.53158,-0.28801,0.64898,-0.48044,-0.092302,-0.3028,-0.38755,-0.50605,0.15697,-0.33422,0.45039,0.33011,0.54609,0.22642,-0.47649,-0.36597,-0.39137,-0.60959,-0.39849,0.24899,-0.48485,-0.49987,0.47747,-0.074401,-0.28191,-0.63608,-0.46663,-0.42457,-0.10275,-0.3044,-0.51671,-0.2878,-0.41135,-0.24183,-0.19759,-0.1391
0.25879,-0.19349,-0.59109,-0.45368,-0.62268,-0.065092,-0.13652,-0.28948,-0.39388,0,0.65381,-0.11436,0.60529,0.31828,-0.83146,0.77781,0.51212,0.33669,-0.70504,-0.72925,0.19045,0.24793,0.27352,0.31994,0.26684,-0.29044,-0.085863,-0.11213,-0.21079,-0.51388,-0.11301,0.81023,0.72327,0.73883,-0.098878,-0.40739,0.35566,-0.071416,0.27213,-0.36822,-0.087736,0.45239,-0.1923,-0.11787,-0.0025374,-0.011736,0.086954,-0.24715,-0.25087,-0.60672,0.89416,0.51074,-0.277,0.45389,0.10319,-0.76761,0.82557,0.21316,0.24342,-0.79012,-0.81022,-0.011389,-0.15407,0.27488,0.20577,0.017254,-0.49285,0.13309,-0.1356,-0.4636,-0.36293,0.62963,0.84892,0.78535,0.78444,0.069527,-0.2487,0.32544,-0.1766,0.12529,-0.23885,0.0094704,-0.051265
