1.2949,1.3848,0.14843,0.59937,0.31918,0.0015055,0.20609,2.0351e-05,0,0,0,0.25718,0,0,9.3885e-05,0,0.00080303,0.0008143,0.001138,0.001107,4.9852e-05,0.048065,0.052018,0.046718,0.020384,0.002508,0.00015753,0.14558,0.003412,0.014159,0.022866,0.30445,0.00017291,0.94348,0.019021,0.21817,0.53721,0.0009543,0.16815,0.041601,0.10331,0.065548,0,0.048854,0.044409,0,0,0.017939,0.00030258,0,0,0,0.09769,0,0,0,0,0,0,7.6499e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00015568,0,0.00010603,0.00050132,0.00040088,0.00036007,0,0.0095011,0.0017598,0,0.00050839
1.3848,0.092178,0.002861,4.9959e-05,0.17797,0.0037658,0.069412,0.020484,0,0.00067451,0,0.0018867,0,0,0.00042881,0.00035764,0.0016304,0.02475,0.0011632,0.0085861,0.0040514,0.13796,0.12065,0.03556,0.013265,0.00032345,0,0.096247,0.014597,0.017398,0.0010452,0.17653,0.0034556,1.1042,0.10281,0.062838,1.0925,0.0082825,0,0.11468,0.015022,2.3816e-05,0,0,0,0.0043474,0,0.0010923,0,0,0,0,0,0,0,6.7311e-05,0,0,4.6006e-05,0.00012139,0,0,0.00040649,0.0004305,2.7026e-05,0,0,0,0,0,0,0,0.0020743,0,0.0010712,0.0015225,0.00012708,0.0027558,0,0,0.0020388,0.00054778,0.00074335
0.14843,0.002861,0.00023148,0.6223,0,0,0.0068994,0.00050514,0,0,0,1.0248,0,0,0,0,0,0,0,0,0,0.003469,0.00096943,0.0033115,0.00096486,0.0055418,0,0.029406,0.00070161,0.00073362,0,0.05379,0,0.05788,0.001631,0.7142,0.64817,0,0.37539,0,0.042142,0.19241,0,0.48026,0.18833,0,0,0.064772,0.016037,0,0,0,0.1864,0,0,0,0,0,0,0,0,0,0,0,0.00012445,0,0,0,0,0,0,0,2.6502e-05,0,0,0,0.0039934,0.00061081,0,0,0,0,0
0.59937,4.9959e-05,0.6223,0.70595,0,0,0.061437,0.22469,0,0,0,0.63164,0.0055228,0.0034955,0.0038784,0,0,0,0,0.0018039,0,0,0,0,0,0,0,0.023737,0,3.3619e-05,0,0.039284,0,0.063172,0,0.070435,0.053428,0,0.20693,0,0.004681,0.064197,0,0.18621,0.088268,0,0,0.021222,0.00076839,0,0,0,0.079097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023319,0.00085352,0,0.0018773,0,0,0.0003395
0.31918,0.17797,0,0,2.4753,0.95605,0.41033,0.18907,0.073145,0.006272,0.00072674,0.0080933,0.0085317,0.00034815,0.0088098,0.0064768,0.036858,0.036371,0.0070398,0.0095023,0.0033436,0.052773,0.042955,0.060131,0.0088942,0,0,0.00014642,0.0070233,0.021531,0.0031327,0.036141,0.0019595,2.0795,0.029057,0.0097296,1.4993,0.00039166,0,0.023004,0.0001314,0,0,0,0,0.0010208,0,0.0011463,0.0065553,0,0,0,0.0016311,0.00023064,0,0.0003287,0,0,0.00063421,0,0.00033665,5.5371e-05,0.0010806,0.00066236,0,0,0,0,0,0,0.00026538,9.183e-05,0.00065779,7.4419e-05,0.00042513,0.0023613,0.0019814,0.011479,0,0,0.00035264,0,0.0004406
0.0015055,0.0037658,0,0,0.95605,3.3824,0.10382,0.48254,0.70053,0.97639,0.0003106,0,0.020618,0,0,0.098312,0.13751,0.0010272,0.031844,0.00015881,0,0,0.00027041,0,0,0,0,0,0.0045304,0.054436,0.09652,0.016651,0,1.5163,0,0,0.038509,0,0,0,0,0,0,0,0,0,0.0016116,0,0.00019551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028501,0.0019097,0,0.004459,0,0,0,0,2.3658e-05
0.20609,0.069412,0.0068994,0.061437,0.41033,0.10382,0.97071,0.94359,0.59837,0.055535,0.00015242,0.31976,0.046488,3.3739e-05,0.00078429,0.0088776,0.00039181,0.0030296,0.0021391,0.0065834,0.00023733,0.05309,0.050325,0.065256,0.011201,0.00015003,0.00015219,0.030908,0.0084563,0.0054297,0.00086436,0.11611,0,0.202,0.66234,0.48017,1.3763,0.019739,0.061987,0.019657,0.026848,0.017358,8.1528e-05,0.11694,0.015874,0.0022622,0,0.24208,0.23104,0,0,0,0.07036,0.010723,0,3.8954e-05,0,0,5.2892e-05,4.435e-05,0,0,0.00070991,0.00010765,0,0,0,0,0,0,0.00015175,0,0.00012461,0,0.00059494,0.01419,0.017505,0.023924,0,0,0.00038988,0,0.015291
2.0351e-05,0.020484,0.00050514,0.22469,0.18907,0.48254,0.94359,1.7165,0.89626,0.63243,0.25874,0.62834,0.71834,0.50258,0.13414,0.0064142,0.0016136,0.0012391,0.001056,0.138,0.00027158,0.0012756,0,0.0015413,8.8007e-06,0.00014106,0.0007338,0,0,0.0022713,0,0,0,0.22079,0.76852,0.073017,2.0664,0.050937,6.8997e-05,0.033062,0.0050955,0.00022277,0.0019638,0.026161,0.00019998,0.0021281,0.0023475,0.093256,0.86341,0,0.0022209,0.02342,0.018319,0.043766,0.017291,5.264e-05,0,0,9.4478e-06,9.4363e-06,0.00015538,0,0.001207,2.7869e-05,0,0,0,0,0,0,4.982e-05,0,9.7395e-05,0,0.012551,0.058575,0.0061096,0.067382,0,0,0,0,0.09582
0,0,0,0,0.073145,0.70053,0.59837,0.89626,1.6781,1.649,0,0,0,0,0,0.062777,0.0031169,0.012458,0.033124,0,0,0,0,0,0,0,0,0,0.00051276,0.02175,0.004853,1.9267e-05,0,0.0013715,0,0,0.010953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00067451,0,0,0.006272,0.97639,0.055535,0.63243,1.649,4.3737,0.24576,0,0,0.04232,0,3.5144,1.0306,0.27951,0.77657,0.00022421,0,0,0.00014404,0,0,0,0,0,0.042741,0.45786,0.18949,0.066891,0.0018404,0.97256,0.68615,0.082631,1.3902,6.487e-05,5.9025e-05,0.21843,0.036892,0,0,0,0,0,0,0,0.014017,0,0.037079,0.073517,0,0,0.0090605,0,0.0011638,0,0.00046428,0,0.0010183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031669,0.001945,0,0,0,0,0,1.4823
