1,lateralorbitofrontal_9
2,lateralorbitofrontal_11
3,lateralorbitofrontal_5
4,lateralorbitofrontal_6
5,lateralorbitofrontal_7
6,lateralorbitofrontal_10
7,lateralorbitofrontal_4
8,lateralorbitofrontal_17
9,lateralorbitofrontal_8
10,lateralorbitofrontal_15
11,lateralorbitofrontal_13
12,lateralorbitofrontal_12
13,lateralorbitofrontal_1
14,lateralorbitofrontal_3
15,lateralorbitofrontal_16
16,lateralorbitofrontal_14
17,lateralorbitofrontal_2
18,parsorbitalis_4
19,parsorbitalis_1
20,parsorbitalis_2
21,parsorbitalis_3
22,frontalpole_2
23,frontalpole_1
24,medialorbitofrontal_1
25,medialorbitofrontal_9
26,medialorbitofrontal_7
27,medialorbitofrontal_3
28,medialorbitofrontal_10
29,medialorbitofrontal_8
30,medialorbitofrontal_5
31,medialorbitofrontal_4
32,medialorbitofrontal_2
33,medialorbitofrontal_6
34,medialorbitofrontal_11
35,parstriangularis_8
36,parstriangularis_5
37,parstriangularis_3
38,parstriangularis_4
39,parstriangularis_1
40,parstriangularis_2
41,parstriangularis_7
42,parstriangularis_6
43,parsopercularis_8
44,parsopercularis_4
45,parsopercularis_5
46,parsopercularis_9
47,parsopercularis_3
48,parsopercularis_1
49,parsopercularis_7
50,parsopercularis_6
51,parsopercularis_2
52,rostralmiddlefrontal_19
53,rostralmiddlefrontal_21
54,rostralmiddlefrontal_16
55,rostralmiddlefrontal_22
56,rostralmiddlefrontal_24
57,rostralmiddlefrontal_10
58,rostralmiddlefrontal_20
59,rostralmiddlefrontal_15
60,rostralmiddlefrontal_18
61,rostralmiddlefrontal_7
62,rostralmiddlefrontal_25
63,rostralmiddlefrontal_23
64,rostralmiddlefrontal_4
65,rostralmiddlefrontal_27
66,rostralmiddlefrontal_14
67,rostralmiddlefrontal_17
68,rostralmiddlefrontal_9
69,rostralmiddlefrontal_12
70,rostralmiddlefrontal_2
71,rostralmiddlefrontal_13
72,rostralmiddlefrontal_11
73,rostralmiddlefrontal_3
74,rostralmiddlefrontal_5
75,rostralmiddlefrontal_8
76,rostralmiddlefrontal_26
77,rostralmiddlefrontal_1
78,rostralmiddlefrontal_6
79,superiorfrontal_40
80,superiorfrontal_4
81,superiorfrontal_3
82,superiorfrontal_14
83,superiorfrontal_7
84,superiorfrontal_23
85,superiorfrontal_10
86,superiorfrontal_39
87,superiorfrontal_19
88,superiorfrontal_29
89,superiorfrontal_1
90,superiorfrontal_27
91,superiorfrontal_30
92,superiorfrontal_15
93,superiorfrontal_2
94,superiorfrontal_11
95,superiorfrontal_37
96,superiorfrontal_8
97,superiorfrontal_36
98,superiorfrontal_25
99,superiorfrontal_24
100,superiorfrontal_38
101,superiorfrontal_20
102,superiorfrontal_5
103,superiorfrontal_22
104,superiorfrontal_21
105,superiorfrontal_12
106,superiorfrontal_18
107,superiorfrontal_42
108,superiorfrontal_13
109,superiorfrontal_32
110,superiorfrontal_33
111,superiorfrontal_28
112,superiorfrontal_41
113,superiorfrontal_16
114,superiorfrontal_6
115,superiorfrontal_9
116,superiorfrontal_17
117,superiorfrontal_31
118,superiorfrontal_35
119,superiorfrontal_34
120,superiorfrontal_26
121,caudalmiddlefrontal_8
122,caudalmiddlefrontal_4
123,caudalmiddlefrontal_2
124,caudalmiddlefrontal_3
125,caudalmiddlefrontal_7
126,caudalmiddlefrontal_5
127,caudalmiddlefrontal_11
128,caudalmiddlefrontal_10
129,caudalmiddlefrontal_1
130,caudalmiddlefrontal_9
131,caudalmiddlefrontal_6
132,precentral_12
133,precentral_35
134,precentral_28
135,precentral_36
136,precentral_31
137,precentral_5
138,precentral_21
139,precentral_1
140,precentral_8
141,precentral_20
142,precentral_34
143,precentral_2
144,precentral_23
145,precentral_19
146,precentral_22
147,precentral_26
148,precentral_6
149,precentral_10
150,precentral_3
151,precentral_9
152,precentral_4
153,precentral_32
154,precentral_16
155,precentral_15
156,precentral_30
157,precentral_18
158,precentral_27
159,precentral_7
160,precentral_11
161,precentral_14
162,precentral_33
163,precentral_24
164,precentral_13
165,precentral_29
166,precentral_25
167,precentral_17
168,paracentral_1
169,paracentral_9
170,paracentral_4
171,paracentral_2
172,paracentral_3
173,paracentral_5
174,paracentral_12
175,paracentral_6
176,paracentral_10
177,paracentral_11
178,paracentral_7
179,paracentral_8
180,rostralanteriorcingulate_2
181,rostralanteriorcingulate_1
182,rostralanteriorcingulate_4
183,rostralanteriorcingulate_3
184,caudalanteriorcingulate_1
185,caudalanteriorcingulate_6
186,caudalanteriorcingulate_4
187,caudalanteriorcingulate_2
188,caudalanteriorcingulate_3
189,caudalanteriorcingulate_5
190,posteriorcingulate_8
191,posteriorcingulate_1
192,posteriorcingulate_7
193,posteriorcingulate_2
194,posteriorcingulate_5
195,posteriorcingulate_3
196,posteriorcingulate_9
197,posteriorcingulate_4
198,posteriorcingulate_6
199,isthmuscingulate_3
200,isthmuscingulate_1
201,isthmuscingulate_2
202,isthmuscingulate_4
203,isthmuscingulate_5
204,isthmuscingulate_6
205,postcentral_24
206,postcentral_26
207,postcentral_6
208,postcentral_20
209,postcentral_25
210,postcentral_11
211,postcentral_3
212,postcentral_18
213,postcentral_27
214,postcentral_13
215,postcentral_23
216,postcentral_9
217,postcentral_17
218,postcentral_30
219,postcentral_22
220,postcentral_7
221,postcentral_4
222,postcentral_5
223,postcentral_29
224,postcentral_1
225,postcentral_16
226,postcentral_14
227,postcentral_12
228,postcentral_21
229,postcentral_8
230,postcentral_10
231,postcentral_2
232,postcentral_19
233,postcentral_15
234,postcentral_28
235,supramarginal_19
236,supramarginal_10
237,supramarginal_11
238,supramarginal_13
239,supramarginal_18
240,supramarginal_20
241,supramarginal_8
242,supramarginal_4
243,supramarginal_15
244,supramarginal_9
245,supramarginal_3
246,supramarginal_14
247,supramarginal_16
248,supramarginal_2
249,supramarginal_6
250,supramarginal_12
251,supramarginal_1
252,supramarginal_7
253,supramarginal_5
254,supramarginal_17
255,superiorparietal_13
256,superiorparietal_24
257,superiorparietal_18
258,superiorparietal_10
259,superiorparietal_29
260,superiorparietal_4
261,superiorparietal_12
262,superiorparietal_15
263,superiorparietal_28
264,superiorparietal_16
265,superiorparietal_17
266,superiorparietal_7
267,superiorparietal_20
268,superiorparietal_25
269,superiorparietal_22
270,superiorparietal_9
271,superiorparietal_5
272,superiorparietal_26
273,superiorparietal_23
274,superiorparietal_2
275,superiorparietal_14
276,superiorparietal_11
277,superiorparietal_21
278,superiorparietal_19
279,superiorparietal_6
280,superiorparietal_27
281,superiorparietal_1
282,superiorparietal_3
283,superiorparietal_8
284,inferiorparietal_13
285,inferiorparietal_21
286,inferiorparietal_11
287,inferiorparietal_3
288,inferiorparietal_4
289,inferiorparietal_25
290,inferiorparietal_12
291,inferiorparietal_8
292,inferiorparietal_16
293,inferiorparietal_26
294,inferiorparietal_2
295,inferiorparietal_17
296,inferiorparietal_5
297,inferiorparietal_1
298,inferiorparietal_19
299,inferiorparietal_14
300,inferiorparietal_9
301,inferiorparietal_18
302,inferiorparietal_10
303,inferiorparietal_20
304,inferiorparietal_22
305,inferiorparietal_23
306,inferiorparietal_6
307,inferiorparietal_7
308,inferiorparietal_15
309,inferiorparietal_24
310,precuneus_2
311,precuneus_1
312,precuneus_3
313,precuneus_6
314,precuneus_19
315,precuneus_10
316,precuneus_16
317,precuneus_12
318,precuneus_22
319,precuneus_9
320,precuneus_21
321,precuneus_7
322,precuneus_15
323,precuneus_14
324,precuneus_11
325,precuneus_8
326,precuneus_20
327,precuneus_4
328,precuneus_5
329,precuneus_23
330,precuneus_18
331,precuneus_13
332,precuneus_17
333,cuneus_1
334,cuneus_2
335,cuneus_8
336,cuneus_3
337,cuneus_7
338,cuneus_6
339,cuneus_5
340,cuneus_4
341,pericalcarine_1
342,pericalcarine_5
343,pericalcarine_3
344,pericalcarine_7
345,pericalcarine_2
346,pericalcarine_6
347,pericalcarine_4
348,pericalcarine_8
349,lateraloccipital_18
350,lateraloccipital_13
351,lateraloccipital_12
352,lateraloccipital_20
353,lateraloccipital_1
354,lateraloccipital_9
355,lateraloccipital_15
356,lateraloccipital_16
357,lateraloccipital_23
358,lateraloccipital_7
359,lateraloccipital_3
360,lateraloccipital_17
361,lateraloccipital_14
362,lateraloccipital_21
363,lateraloccipital_10
364,lateraloccipital_8
365,lateraloccipital_4
366,lateraloccipital_19
367,lateraloccipital_6
368,lateraloccipital_2
369,lateraloccipital_5
370,lateraloccipital_22
371,lateraloccipital_11
372,lingual_16
373,lingual_8
374,lingual_14
375,lingual_4
376,lingual_10
377,lingual_13
378,lingual_11
379,lingual_9
380,lingual_12
381,lingual_3
382,lingual_2
383,lingual_7
384,lingual_1
385,lingual_6
386,lingual_15
387,lingual_17
388,lingual_5
389,fusiform_9
390,fusiform_2
391,fusiform_5
392,fusiform_12
393,fusiform_14
394,fusiform_8
395,fusiform_6
396,fusiform_17
397,fusiform_15
398,fusiform_11
399,fusiform_13
400,fusiform_7
401,fusiform_4
402,fusiform_3
403,fusiform_1
404,fusiform_10
405,fusiform_16
406,parahippocampal_3
407,parahippocampal_2
408,parahippocampal_1
409,parahippocampal_6
410,parahippocampal_5
411,parahippocampal_4
412,entorhinal_1
413,entorhinal_2
414,temporalpole_1
415,temporalpole_2
416,temporalpole_3
417,inferiortemporal_16
418,inferiortemporal_3
419,inferiortemporal_5
420,inferiortemporal_9
421,inferiortemporal_11
422,inferiortemporal_8
423,inferiortemporal_1
424,inferiortemporal_4
425,inferiortemporal_7
426,inferiortemporal_2
427,inferiortemporal_6
428,inferiortemporal_10
429,inferiortemporal_12
430,inferiortemporal_15
431,inferiortemporal_14
432,inferiortemporal_13
433,middletemporal_12
434,middletemporal_16
435,middletemporal_13
436,middletemporal_15
437,middletemporal_6
438,middletemporal_11
439,middletemporal_10
440,middletemporal_4
441,middletemporal_14
442,middletemporal_7
443,middletemporal_17
444,middletemporal_8
445,middletemporal_9
446,middletemporal_1
447,middletemporal_3
448,middletemporal_5
449,middletemporal_19
450,middletemporal_2
451,middletemporal_18
452,bankssts_3
453,bankssts_6
454,bankssts_2
455,bankssts_1
456,bankssts_4
457,bankssts_5
458,superiortemporal_9
459,superiortemporal_25
460,superiortemporal_14
461,superiortemporal_6
462,superiortemporal_7
463,superiortemporal_16
464,superiortemporal_19
465,superiortemporal_15
466,superiortemporal_12
467,superiortemporal_21
468,superiortemporal_24
469,superiortemporal_2
470,superiortemporal_22
471,superiortemporal_13
472,superiortemporal_5
473,superiortemporal_11
474,superiortemporal_3
475,superiortemporal_17
476,superiortemporal_18
477,superiortemporal_8
478,superiortemporal_4
479,superiortemporal_23
480,superiortemporal_20
481,superiortemporal_10
482,superiortemporal_1
483,transversetemporal_1
484,transversetemporal_2
485,transversetemporal_3
486,insula_16
487,insula_13
488,insula_6
489,insula_4
490,insula_5
491,insula_15
492,insula_8
493,insula_11
494,insula_10
495,insula_1
496,insula_7
497,insula_14
498,insula_3
499,insula_2
500,insula_12
501,insula_9
502,thalamusproper
503,caudate
504,putamen
505,pallidum
506,accumbensarea
507,hyppocampus
508,amygdala
509,lateralorbitofrontal_9
510,lateralorbitofrontal_4
511,lateralorbitofrontal_6
512,lateralorbitofrontal_3
513,lateralorbitofrontal_13
514,lateralorbitofrontal_2
515,lateralorbitofrontal_16
516,lateralorbitofrontal_7
517,lateralorbitofrontal_10
518,lateralorbitofrontal_12
519,lateralorbitofrontal_14
520,lateralorbitofrontal_11
521,lateralorbitofrontal_8
522,lateralorbitofrontal_5
523,lateralorbitofrontal_1
524,lateralorbitofrontal_15
525,parsorbitalis_3
526,parsorbitalis_2
527,parsorbitalis_1
528,parsorbitalis_4
529,frontalpole_1
530,frontalpole_2
531,medialorbitofrontal_6
532,medialorbitofrontal_8
533,medialorbitofrontal_4
534,medialorbitofrontal_5
535,medialorbitofrontal_3
536,medialorbitofrontal_10
537,medialorbitofrontal_9
538,medialorbitofrontal_7
539,medialorbitofrontal_1
540,medialorbitofrontal_2
541,parstriangularis_3
542,parstriangularis_4
543,parstriangularis_7
544,parstriangularis_5
545,parstriangularis_6
546,parstriangularis_2
547,parstriangularis_1
548,parsopercularis_6
549,parsopercularis_7
550,parsopercularis_2
551,parsopercularis_9
552,parsopercularis_8
553,parsopercularis_4
554,parsopercularis_10
555,parsopercularis_3
556,parsopercularis_5
557,parsopercularis_1
558,rostralmiddlefrontal_17
